user_id,item_id,rating,timestamp
3,5296,3.5,1200870341
3,6755,3.5,964622830
3,7091,4.5,979180377
3,7361,3.5,1161849123
3,39446,3.0,1200977980
3,58559,5.0,1046741288
3,68135,3.5,1002757039
3,93040,4.5,1460242118
3,98491,4.0,1443200104
4,223,3.5,1046888085
4,475,4.5,1447411227
4,527,5.0,1291065631
4,597,3.0,840876032
4,904,4.5,1498533460
4,1029,4.0,1261623188
4,1103,3.0,1327185596
4,1219,4.0,1202060819
4,1230,5.0,1493421535
4,1244,5.0,1498528478
4,1270,3.5,1089386545
4,1343,3.0,1243575794
4,1784,1.5,1254573750
4,2294,2.5,1447536468
4,2987,5.0,1430507431
4,3101,3.5,1113190787
4,3253,4.5,1436563613
4,3559,3.5,1179166121
4,5989,4.5,980307165
4,6874,3.5,1260909351
4,30707,4.0,1158532269
4,33615,4.0,965335350
4,72405,2.0,1435533611
4,74532,3.0,1452797268
4,84615,3.0,1268727157
4,112623,3.0,944902514
4,115713,3.0,1484439867
4,152081,4.0,1498516978
5,1,4.5,1057525936
5,6,3.5,1447599713
5,10,3.5,961439584
5,17,3.5,993610564
5,47,4.5,961512557
5,50,4.5,1216151174
5,66,5.0,1178294456
5,68,3.5,1106855249
5,112,3.5,1165975319
5,151,2.5,1479542527
5,161,2.0,1504321057
5,168,4.0,1501274083
5,185,5.0,1063644450
5,215,4.5,963177686
5,235,4.5,1198112808
5,246,3.5,1258427173
5,247,4.0,1200948686
5,253,2.5,1484440019
5,256,2.0,1364994803
5,260,4.5,974925206
5,288,5.0,941641524
5,296,2.5,1366708840
5,318,3.5,1030824455
5,337,4.5,1039362337
5,356,3.5,968442375
5,357,3.0,856354612
5,364,3.5,1172952058
5,368,3.0,1094260102
5,370,3.0,1368897010
5,377,3.0,1519145557
5,412,2.0,940383302
5,454,3.0,1110231270
5,475,1.5,900872461
5,480,3.5,1203892232
5,497,3.5,1504310129
5,520,1.0,1493848511
5,527,3.0,1145532539
5,539,3.0,837155479
5,543,3.0,1498457229
5,553,3.5,1391347199
5,589,4.0,1117408246
5,590,2.5,1158533289
5,592,3.5,939114231
5,593,4.0,1487956708
5,605,4.0,964539855
5,608,3.0,1167376429
5,697,2.0,978465510
5,709,1.5,1535709749
5,750,4.5,1498500231
5,813,3.0,1468051362
5,851,3.5,1378497826
5,858,3.5,1180300979
5,866,4.5,1229878518
5,903,5.0,857653422
5,904,5.0,1084465110
5,923,3.5,1219625093
5,942,5.0,1284685255
5,945,4.5,1186173320
5,951,5.0,1117729296
5,968,3.0,961860789
5,969,4.5,1450867572
5,1019,2.0,961594981
5,1036,4.5,1258420052
5,1060,3.0,1181966557
5,1073,3.5,1295930432
5,1079,4.0,1059429208
5,1089,4.0,1515173932
5,1092,3.0,1161559879
5,1094,3.0,1230498551
5,1097,2.5,837155039
5,1129,2.0,1354149058
5,1132,4.0,1117490884
5,1136,2.0,1045422675
5,1188,5.0,1506395711
5,1200,3.5,953927348
5,1206,4.0,1506270630
5,1208,5.0,1193753207
5,1212,4.0,1364993979
5,1214,3.5,1537157775
5,1217,2.0,1498030822
5,1218,4.0,1046886529
5,1221,4.0,1084467568
5,1225,3.5,946615654
5,1235,1.5,860255784
5,1237,5.0,1519185458
5,1246,3.5,1277996045
5,1258,4.0,1118246632
5,1259,3.5,1200939877
5,1266,3.0,1172026642
5,1267,4.5,939801984
5,1291,3.5,851286667
5,1298,4.0,1493845327
5,1380,4.0,847220937
5,1394,5.0,1464282897
5,1407,2.5,1496210188
5,1416,3.5,1435535039
5,1422,4.0,1342597176
5,1429,4.0,1082282242
5,1441,4.0,939227714
5,1449,3.5,1237762014
5,1466,3.5,1474371841
5,1500,2.5,1450452227
5,1537,3.5,1491091291
5,1584,4.0,1479064933
5,1599,2.0,1493673667
5,1617,3.5,972621091
5,1639,2.5,971276934
5,1678,3.5,1529901379
5,1682,5.0,1277097316
5,1704,4.5,1095713349
5,1831,2.5,1293563056
5,1912,3.0,1111523600
5,1921,3.0,858772953
5,1945,2.5,1178212249
5,1962,3.5,1362914598
5,1968,3.0,1331421759
5,1997,3.5,1039398818
5,2011,3.5,1525359203
5,2018,3.0,1230498333
5,2028,3.0,1186590163
5,2060,3.5,1084803602
5,2087,2.5,1054569073
5,2089,3.5,1447574054
5,2124,2.5,1513129898
5,2134,4.5,1306802586
5,2144,2.0,832699616
5,2156,2.5,1200941427
5,2160,4.0,1141159422
5,2174,3.0,1487953325
5,2212,2.5,1112716908
5,2239,4.0,1157924358
5,2252,1.5,1007484532
5,2268,5.0,1305696817
5,2282,4.0,971112795
5,2291,4.0,1468051580
5,2324,4.5,1525282268
5,2329,3.5,1200941427
5,2395,3.0,961515271
5,2396,4.5,1467644141
5,2403,4.5,1269123597
5,2406,5.0,851608986
5,2424,4.5,1447517161
5,2457,5.0,1262795608
5,2470,2.5,1467665659
5,2495,4.0,1167789865
5,2498,3.5,1237713489
5,2571,3.5,847719308
5,2580,2.5,1053198994
5,2628,4.0,963079328
5,2692,4.0,996258052
5,2723,3.0,1348612295
5,2731,3.5,1519140465
5,2739,2.5,980126214
5,2761,2.5,834788094
5,2794,4.5,1113190229
5,2858,3.5,1005528065
5,2875,3.0,1491092287
5,2900,4.5,965796107
5,2936,2.5,1218166335
5,2951,3.5,955940793
5,2959,2.5,1063644539
5,2968,4.0,1519351012
5,2987,3.0,1515161308
5,2991,3.5,1529899513
5,2997,3.5,1226209859
5,3037,4.0,1030945041
5,3079,4.5,1421974612
5,3089,4.5,946798548
5,3109,3.0,1163386601
5,3147,3.0,1179165297
5,3159,4.5,1160666330
5,3176,3.0,1248413809
5,3240,3.0,1167375417
5,3275,3.5,1195945014
5,3300,2.5,1537094239
5,3328,4.5,1119984343
5,3398,2.5,1261624183
5,3455,2.5,1200943136
5,3499,2.5,997813431
5,3552,4.5,895844838
5,3578,3.5,836511416
5,3623,1.5,1002403253
5,3671,4.5,1107164467
5,3703,3.5,1042838877
5,3740,3.5,1469650309
5,3836,5.0,1288866272
5,3869,4.5,1460564299
5,3910,5.0,968440850
5,3992,2.0,1328296849
5,3994,3.0,1478197237
5,3996,3.0,974924565
5,4011,4.0,1189038217
5,4016,4.5,1157132436
5,4019,2.0,1121481324
5,4022,2.5,841109499
5,4027,4.0,972174733
5,4226,2.0,1498503839
5,4262,2.5,1431968438
5,4306,3.5,1420236410
5,4321,5.0,1113229773
5,4322,4.5,1179164261
5,4393,4.5,1054038378
5,4568,1.5,1505935413
5,4681,5.0,1431957110
5,4745,2.0,1229886349
5,4816,2.5,975212038
5,4886,2.0,1179166284
5,4936,3.5,1054037367
5,4947,3.0,1439915410
5,4956,3.0,1482548714
5,4995,4.0,1347887402
5,5071,1.0,1104643957
5,5334,3.5,1315242265
5,5365,3.5,1342298049
5,5618,5.0,1172024141
5,5650,4.5,1535709922
5,5669,3.5,1137323525
5,5881,2.0,1404881429
5,5902,4.5,1425352220
5,5903,4.0,1229889261
5,5952,4.0,1493420090
5,5971,4.0,978559977
5,5989,4.5,1449592086
5,5995,4.0,1117491513
5,6002,4.0,1111623817
5,6016,3.0,1448253837
5,6188,3.0,1043339808
5,6214,4.5,966595113
5,6267,3.0,961514857
5,6333,4.5,1075801156
5,6377,3.0,1447574090
5,6378,3.5,1523468322
5,6466,2.0,845651737
5,6537,3.0,1161565802
5,6539,3.0,1450867872
5,6551,4.0,1161849391
5,6708,4.5,965333710
5,6711,4.5,1043176746
5,6942,3.0,1194686149
5,7084,3.0,1476476897
5,7162,4.0,1316196769
5,7222,1.0,1527108208
5,7438,5.0,1498533385
5,7669,3.0,1239590438
5,8011,3.5,940361972
5,8225,4.0,1496206564
5,8232,4.0,1009691846
5,8614,3.5,863976287
5,8665,3.5,1218166089
5,8743,4.0,849224778
5,8873,5.0,1017937350
5,8917,3.0,1188924422
5,8952,3.5,940173165
5,9010,2.5,945173513
5,25923,3.5,1277176856
5,26133,2.5,1070286693
5,26453,5.0,1498522965
5,26631,4.5,1516140868
5,26965,2.0,847645664
5,27408,4.5,1182908416
5,27773,4.5,1120184777
5,30812,1.5,965939389
5,31658,4.0,1157921202
5,34048,2.0,852713251
5,34150,2.5,1435838009
5,34162,4.5,1174696406
5,36535,4.5,1084466683
5,41571,2.5,954482414
5,42011,2.0,1283133804
5,44191,4.0,996220726
5,44761,4.0,1007932083
5,45720,3.0,980531740
5,46976,3.0,1061899719
5,48394,5.0,1200870226
5,48780,4.0,899032461
5,50685,4.0,1171428459
5,51540,3.5,1100119770
5,51662,3.0,1447185409
5,52281,2.5,841108799
5,52973,2.5,1436943851
5,54001,3.5,1461562308
5,54286,4.5,941728937
5,55167,4.0,1513129840
5,55247,3.5,1167792756
5,55765,2.0,1332628619
5,56336,3.5,1435535345
5,56775,3.5,1030474757
5,58301,2.5,1200870626
5,58559,4.5,961513534
5,60333,3.0,1268726712
5,60487,3.5,1237742568
5,61024,5.0,1332773356
5,62250,3.5,1529284314
5,64614,3.0,1004409682
5,64620,1.5,926510597
5,64716,3.0,1009691445
5,65088,1.5,846830094
5,68157,5.0,1514239123
5,69481,3.0,1237061007
5,69844,4.0,1182908617
5,69951,3.0,1464198570
5,69953,3.0,1186161948
5,71518,3.0,1418063303
5,71579,5.0,1207501692
5,71899,3.5,1215872027
5,74508,3.0,965704355
5,77800,3.0,1217676206
5,78836,3.0,1420236392
5,79091,3.5,834987843
5,79132,4.5,1072066575
5,79702,3.0,954482325
5,86345,2.0,1431969639
5,88125,4.5,1301252424
5,88812,4.0,1372941488
5,91658,3.5,1177225552
5,93510,4.0,1112382257
5,94959,2.5,1285905146
5,96079,3.5,955942392
5,96588,5.0,1237081698
5,97752,4.0,851609711
5,99007,3.0,1131989250
5,99112,4.0,858772802
5,101531,4.0,1326609299
5,102033,3.0,835022173
5,106782,3.5,1105654658
5,108540,3.5,856043369
5,108727,3.0,1008558152
5,109374,4.0,1121921378
5,109850,3.5,1157923325
5,112138,2.0,1158534534
5,114627,4.5,1200941437
5,119145,2.0,838934084
5,122886,4.0,1069088466
5,122912,5.0,1466277248
5,129737,1.0,1487957085
5,135887,3.5,1435837180
5,136471,3.0,1178489476
5,137337,2.5,978746378
5,140265,2.0,1513131913
5,140928,3.0,996213977
5,142456,2.5,1179178407
5,143472,4.0,1491094817
5,147380,3.0,1229887558
5,165645,4.0,1189037850
5,167746,5.0,1267238200
5,168090,4.0,1502672887
5,172461,4.0,1105650062
5,176423,3.0,831940286
5,183317,4.0,971112529
5,187717,2.5,1493846482
6,300,3.5,1005066901
6,349,2.5,1222883767
6,610,4.0,1391350098
6,899,3.0,1447598347
6,1089,3.5,889468402
6,1104,4.0,1461561191
6,1199,3.5,992331435
6,1214,4.5,1005717313
6,1258,4.5,1113190134
6,1653,3.0,1493932113
6,1968,3.0,1403461849
6,2028,3.5,949667543
6,2858,4.5,1355198948
6,2947,3.0,860255830
6,4993,4.0,974709882
6,6510,3.5,978749155
6,7000,1.5,1378491514
6,8713,4.0,944899185
6,8798,3.5,1112712826
6,27773,3.5,1053021970
6,61323,4.0,900871829
6,65682,3.5,1307907013
6,97921,5.0,974733654
6,106782,4.0,1034136443
6,123200,2.0,965706967
6,159817,5.0,835441989
7,6,3.5,1054779827
7,18,3.5,1269123380
7,29,3.5,1177950925
7,34,2.5,1293562710
7,50,3.5,1026158602
7,62,2.5,1171327432
7,110,3.0,953927787
7,111,5.0,1417546776
7,150,4.5,1418063017
7,156,2.5,1154721640
7,159,3.0,1498030497
7,161,3.5,1459787997
7,172,3.0,1478019649
7,177,2.5,1093747840
7,204,1.5,1189380659
7,223,3.0,945966653
7,253,4.0,1117415630
7,260,3.0,1015375411
7,272,3.0,955936099
7,273,1.5,1476477554
7,284,4.0,1493423210
7,292,2.5,1081178294
7,293,3.5,1447517046
7,296,4.0,1055155076
7,316,4.0,1049078782
7,318,3.5,961436852
7,329,2.5,843491396
7,356,3.5,1234337988
7,362,2.5,836941791
7,364,3.0,1377476810
7,377,2.0,1111178575
7,380,2.5,964622684
7,457,4.5,1171409312
7,474,3.5,1133424713
7,480,1.5,939114613
7,514,2.5,1447517383
7,527,4.0,1436122200
7,533,2.0,950727968
7,553,3.0,961515643
7,564,3.0,955943368
7,587,3.5,1337199877
7,589,3.0,829760897
7,592,3.5,971276975
7,593,4.5,1181477974
7,599,2.5,1519240033
7,608,2.5,1422640662
7,720,3.0,1186161010
7,736,1.5,1270606822
7,760,3.0,1535828645
7,849,1.5,1294941480
7,899,2.0,1225314356
7,902,4.0,1518380802
7,908,3.0,829760898
7,913,4.5,1513601970
7,919,3.5,1450297616
7,920,5.0,1178211487
7,932,2.5,1142996159
7,952,3.5,966597672
7,955,4.0,1171376897
7,968,4.5,1435997106
7,1024,3.0,1109410893
7,1031,2.5,1535708323
7,1036,3.0,874415865
7,1041,4.0,1178215116
7,1060,3.5,1447598221
7,1077,4.0,1498524684
7,1083,4.0,1182720368
7,1094,1.5,965706045
7,1136,3.5,939647444
7,1148,2.5,1494804272
7,1196,4.5,1415576149
7,1198,4.5,1113188464
7,1200,4.0,967048906
7,1201,4.5,1171785290
7,1203,4.5,1019124822
7,1204,4.5,1139849175
7,1210,5.0,1477519255
7,1213,3.5,1161849326
7,1214,3.5,1515250291
7,1215,5.0,1537157568
7,1219,4.5,1146845359
7,1220,5.0,1112713063
7,1221,5.0,1498499559
7,1222,5.0,1344733797
7,1223,2.5,1525288584
7,1225,5.0,1459787998
7,1227,4.0,1237857993
7,1228,3.5,1491091339
7,1240,4.0,1536874018
7,1244,3.0,1242822669
7,1246,3.5,1403461849
7,1247,4.5,832449391
7,1252,4.0,1112713396
7,1265,4.0,996262478
7,1266,1.5,1094938843
7,1272,4.0,1253957586
7,1280,4.0,1072963561
7,1282,2.5,1500702119
7,1285,3.0,1030945206
7,1304,3.0,1207501759
7,1333,4.0,1167789610
7,1343,3.5,1093747680
7,1387,3.5,1435531947
7,1441,4.0,1530638163
7,1485,3.0,1161520890
7,1500,4.5,1453924895
7,1516,2.5,996219131
7,1527,3.0,1348610261
7,1569,2.0,1456744938
7,1580,3.5,1435535566
7,1589,4.0,1237082876
7,1672,4.5,1459787999
7,1682,2.0,1467644011
7,1694,2.5,1420495295
7,1718,4.5,980732147
7,1748,2.0,1519132948
7,1831,2.0,1498511181
7,1834,4.5,838375832
7,1907,4.0,1334170479
7,1945,4.0,945669609
7,1954,3.0,1444255616
7,1967,3.0,1348612114
7,1968,2.5,1486297255
7,1997,3.0,1418063303
7,2000,2.5,1487955739
7,2002,4.0,988580397
7,2028,4.5,945888944
7,2033,3.0,1194686034
7,2042,2.0,1455398390
7,2094,2.0,1211689827
7,2100,3.5,1285905542
7,2109,4.5,1307416406
7,2117,2.0,1496205226
7,2125,3.0,1435890760
7,2167,2.5,1377308567
7,2300,3.0,944923926
7,2351,3.5,974924297
7,2371,3.0,953611186
7,2387,4.5,1446573197
7,2395,2.0,1237759182
7,2396,2.5,1085477719
7,2403,4.0,1378495658
7,2409,2.0,1113189267
7,2420,2.5,1348534106
7,2450,2.5,1483284368
7,2504,2.0,1217676722
7,2528,2.5,1342827258
7,2529,3.5,869252752
7,2542,3.0,1458940118
7,2553,2.5,1520408729
7,2571,3.5,1430507647
7,2580,2.5,1348610949
7,2594,3.5,1172692089
7,2683,4.0,946799400
7,2723,3.0,1178293982
7,2745,3.0,1174935095
7,2762,5.0,1503126132
7,2795,3.0,1535921642
7,2826,3.0,1427558524
7,2858,2.0,1305696619
7,2907,3.0,1297482462
7,2947,3.5,1513132006
7,2959,3.5,832699656
7,2997,2.0,1494708620
7,3033,2.5,1415463427
7,3037,2.5,1122227314
7,3057,2.5,1120071512
7,3114,5.0,1476476651
7,3147,4.5,866904301
7,3148,4.0,1201160024
7,3160,3.0,847718745
7,3175,2.5,1514068326
7,3200,3.5,1463788911
7,3201,2.0,863976567
7,3240,2.5,997813940
7,3269,1.0,1495388620
7,3341,3.5,941211343
7,3435,3.0,1479542284
7,3467,4.5,1468113965
7,3468,2.5,1332475184
7,3469,2.5,1533873024
7,3508,4.0,1145460455
7,3527,4.5,919672315
7,3536,3.5,1530640109
7,3578,4.0,1316888022
7,3580,2.5,1172255946
7,3617,3.0,946799109
7,3675,4.0,978744803
7,3678,5.0,1094876941
7,3836,4.5,842613889
7,3870,2.5,1065983795
7,3949,4.0,1232700930
7,3950,4.5,966901472
7,3964,1.5,1496669535
7,4011,4.0,1435993877
7,4016,2.5,974943152
7,4021,3.5,845469403
7,4025,1.0,851609711
7,4034,4.0,1489797184
7,4144,4.0,1474294644
7,4153,2.5,1204859879
7,4214,1.5,1199012881
7,4262,4.0,1229877667
7,4270,4.5,919672054
7,4306,3.5,1498499019
7,4308,4.0,1078284590
7,4349,3.0,953927590
7,4378,1.5,1171172782
7,4518,2.0,1009693935
7,4641,3.5,1493846223
7,4701,2.0,1494803559
7,4734,4.0,1033174070
7,4743,2.0,1525550622
7,4865,2.0,1195349219
7,4873,5.0,1179108791
7,4886,3.5,1186590189
7,4963,3.5,1137323921
7,4973,3.5,1415415807
7,4979,2.5,1053336412
7,5046,3.0,1311494456
7,5066,4.5,1498797917
7,5218,2.0,1490115182
7,5282,3.5,1421375081
7,5293,1.0,1223961677
7,5308,3.0,856737123
7,5349,2.5,852713143
7,5361,3.5,1173893502
7,5608,5.0,1167220388
7,5791,4.5,1537157811
7,5952,2.0,1066639560
7,5989,3.5,990909374
7,6016,4.0,1435993907
7,6059,2.5,1460183084
7,6153,2.5,1261086118
7,6377,5.0,1123893232
7,6588,3.0,1430505975
7,6711,4.5,1111472941
7,6770,2.0,1285905041
7,6807,3.0,1186161521
7,6870,2.0,860397657
7,6879,3.5,1101194126
7,6979,3.0,1428574276
7,7013,3.0,1258426669
7,7143,2.5,1457845974
7,7153,5.0,1467644155
7,7173,2.0,1518380996
7,7222,2.5,1112712832
7,7323,1.5,1435837650
7,7361,4.5,1268726773
7,7373,4.0,1179163769
7,7381,3.0,1455749413
7,7451,4.5,1435891347
7,7700,3.5,1200870263
7,7728,3.0,1356136121
7,7934,1.5,1455357613
7,8183,3.5,849122195
7,8253,3.0,1447536439
7,8360,4.0,863976201
7,8961,4.0,959896032
7,8970,2.5,1352672377
7,8983,3.5,843839593
7,26152,4.5,1443348596
7,26265,4.0,1233376640
7,26547,4.0,1200953356
7,26776,2.0,1333101797
7,27193,4.0,1377308037
7,27368,4.0,1198522596
7,27397,4.5,974924550
7,27611,4.0,1141933692
7,27873,2.5,1469648914
7,30707,5.0,1117506615
7,30825,4.0,1285905487
7,31193,4.0,835532066
7,31433,1.0,1053020947
7,31878,2.5,1060105268
7,33162,3.5,1391736421
7,33615,2.5,1049077032
7,33794,4.0,1186161426
7,40732,3.5,1221158438
7,44199,3.0,1460182248
7,44555,2.5,1526208157
7,44943,3.0,961438762
7,46530,2.5,1229877095
7,48394,4.0,1095711709
7,48516,4.0,1111487532
7,49272,3.5,1516153607
7,50872,4.0,1179165876
7,51255,4.0,859721766
7,53125,1.0,1031073542
7,54001,2.0,953926787
7,54281,4.0,976120853
7,54995,4.5,1111487711
7,55820,4.0,1498284330
7,56367,5.0,994038975
7,58047,3.0,1178358362
7,58559,5.0,839310974
7,59103,3.0,1450867646
7,59387,4.5,1117490748
7,60069,3.0,1141160516
7,60487,4.5,1179178312
7,62081,3.0,1221158908
7,63859,2.5,1248840009
7,64957,2.5,1172693170
7,68157,3.0,1420497413
7,68237,3.5,1422640492
7,68358,3.5,1516152773
7,68954,3.0,964982620
7,69122,4.0,1087831605
7,70183,3.0,996215096
7,71535,4.0,1521489572
7,74458,2.5,1229143106
7,74789,3.0,1125858166
7,76251,4.0,1198782904
7,79132,4.0,1237708457
7,79553,3.5,1171491491
7,79592,2.5,1424349164
7,79702,3.5,1237569118
7,80862,4.5,1479543112
7,80906,3.5,953610077
7,81819,3.0,1321659360
7,81834,1.5,1451187583
7,87232,2.5,975031318
7,91529,4.5,1435999157
7,93287,4.0,1509058531
7,96084,3.5,1532457616
7,96610,1.0,1525562381
7,96821,4.0,1109411160
7,96861,2.5,1167860791
7,96917,1.5,955936099
7,97921,4.0,1250142496
7,98061,3.0,845553489
7,102066,2.5,1498521865
7,102123,3.5,1493847301
7,107408,3.0,1515162052
7,109295,3.0,1158531915
7,109487,3.5,1256504427
7,112183,4.0,1044870756
7,112852,3.0,1072065929
7,122890,2.5,1519139528
7,122912,5.0,966900860
7,126548,4.5,1491095186
7,130578,3.0,1493847428
7,134368,1.5,996221045
7,156607,2.5,1449756385
7,158238,3.0,1306463561
7,159093,2.0,1502584376
7,162598,3.0,1118246751
7,166461,5.0,1158535704
7,166534,3.0,1527266081
7,168252,2.5,1161620638
7,171011,3.5,1078649155
7,172577,3.0,1493931948
7,179211,2.5,1455399396
7,190209,2.5,1340344293
8,1,4.5,1045422454
8,194,3.0,1521490349
8,235,3.5,955940827
8,266,2.5,1527266231
8,270,2.5,860397176
8,296,5.0,1194932162
8,318,5.0,961517073
8,349,3.0,1498498967
8,356,5.0,1498501447
8,383,3.0,1434096965
8,485,2.5,1166068369
8,520,3.5,961519005
8,552,2.5,1161520504
8,588,4.5,1034137793
8,608,5.0,1157949732
8,783,2.0,1460182901
8,836,3.5,1059494295
8,892,4.0,971436871
8,903,4.5,1272846205
8,912,5.0,1200953359
8,916,4.0,1054038124
8,919,5.0,1161954752
8,924,3.5,1340344393
8,930,3.5,858772845
8,951,3.5,1034687307
8,1036,4.5,983032398
8,1082,3.5,1241230262
8,1125,4.0,1498391927
8,1207,4.5,1117506368
8,1208,4.0,1498518380
8,1215,5.0,1057582021
8,1221,5.0,858772953
8,1265,4.5,1371921120
8,1266,3.5,1106855482
8,1278,4.5,1293562754
8,1288,5.0,1498523626
8,1380,3.0,834073153
8,1387,4.5,902154647
8,1447,5.0,1105649927
8,1653,4.5,1501274293
8,1953,3.0,869252333
8,2021,4.0,1378849927
8,2336,4.5,1171409505
8,2599,3.0,1111493465
8,2640,4.0,1495476114
8,2644,3.5,1237763460
8,2762,4.0,835877588
8,3504,5.0,1359323339
8,3557,3.0,1229887746
8,4361,4.0,1335139838
8,4429,2.5,1491091359
8,4719,2.5,1420236410
8,4789,4.5,1043176096
8,4912,3.5,996213160
8,5014,5.0,858772641
8,5291,5.0,1494613121
8,5328,3.5,1095040866
8,5446,3.5,1332474588
8,5735,3.0,1532964867
8,5872,3.0,1498524911
8,6093,3.0,1510573154
8,6254,5.0,1474945419
8,6578,3.5,1141160570
8,6874,4.5,1030475168
8,7147,4.0,1449070464
8,7153,4.5,1171737412
8,7361,3.5,1113189077
8,8254,3.5,1005967493
8,26913,4.0,1175722715
8,26965,4.0,1516152767
8,27002,4.0,899033269
8,33493,3.0,1514240037
8,34323,2.5,1033176063
8,52973,3.5,1095116732
8,56782,3.0,1242031770
8,58876,4.0,1234302630
8,61323,5.0,1110231279
8,69122,3.0,971276156
8,81156,4.0,1237858433
8,84152,5.0,1111524640
8,89492,4.5,1179166102
8,91233,3.5,866905820
8,101415,3.0,1229887618
8,105213,4.0,1439167669
8,110882,3.5,996259024
8,114180,4.0,1221158513
8,117849,5.0,1164383759
8,117887,4.0,1493668074
8,145150,2.5,994819405
8,174055,3.5,1441639184
9,1,4.0,974918508
9,16,3.5,1493848544
9,25,4.0,1447584568
9,97,5.0,1032389116
9,111,2.5,1508640358
9,150,4.0,1446580589
9,165,4.0,976140123
9,260,3.0,1487956564
9,296,4.0,1493673624
9,300,3.5,1519336237
9,308,4.5,1111178141
9,318,5.0,1460868414
9,364,3.0,965710781
9,457,2.5,978745946
9,562,5.0,1527266246
9,587,1.5,955941505
9,589,5.0,1509047666
9,608,5.0,1368894758
9,741,2.0,975031297
9,904,4.0,1111178377
9,931,3.5,1439915434
9,1127,3.0,1046870775
9,1196,4.5,1258418344
9,1197,3.5,1430517351
9,1204,3.0,1034138064
9,1208,5.0,1054038162
9,1220,3.5,1453924952
9,1234,2.5,1431957278
9,1258,4.0,845553844
9,1263,3.0,1498523768
9,1270,4.0,1163386601
9,1276,4.5,1493420569
9,1278,3.5,1443199923
9,1292,4.0,1105396110
9,1343,4.5,1479542450
9,1370,3.0,839921452
9,1610,4.0,1164354807
9,1635,4.0,965334923
9,2010,1.5,1460137328
9,2160,4.5,1094309696
9,2325,3.0,964983484
9,2329,3.0,1494210555
9,2502,4.0,1340343359
9,2959,4.5,1108975824
9,2987,4.0,1072066341
9,3031,2.5,1171324086
9,3102,4.5,1154579348
9,3148,2.0,1043340392
9,3421,3.5,1469648079
9,3499,3.5,971112675
9,3502,4.0,1120568104
9,3551,3.5,1488397978
9,3552,1.5,1262706789
9,3967,5.0,839197444
9,3996,3.5,835860782
9,4032,2.0,1112713723
9,4033,3.0,841422428
9,4545,3.0,1502584376
9,5010,3.0,939919421
9,5378,3.0,1421374383
9,5617,3.5,1390094773
9,5952,4.0,1032388253
9,5991,3.5,1110230894
9,6283,3.5,1516151963
9,6331,2.0,1005528301
9,6380,3.5,1468361801
9,6874,5.0,1171944205
9,7438,2.5,993610777
9,8623,2.5,1094877590
9,32314,1.5,1520408807
9,45186,3.0,1158535845
9,48394,4.0,1039399548
9,51167,2.0,1479545037
9,51662,5.0,1042821872
9,56174,1.5,1172040478
9,57669,3.5,971275239
9,59315,3.5,1171579095
9,61132,1.5,1493675078
9,68157,3.0,1454622168
9,68237,4.5,1235805645
9,72998,3.5,1449592168
9,80969,3.0,1090948190
9,86332,1.5,1258416706
